PERMNO,date,TICKER,COMNAM,PRC,CFACPR
87055,20111019,COST,COSTCO WHOLESALE CORP NEW,84.38,1
87055,20111020,COST,COSTCO WHOLESALE CORP NEW,84.26,1
87055,20111021,COST,COSTCO WHOLESALE CORP NEW,85.3,1
87055,20111024,COST,COSTCO WHOLESALE CORP NEW,84.48,1
87055,20111025,COST,COSTCO WHOLESALE CORP NEW,83.23,1
87055,20111026,COST,COSTCO WHOLESALE CORP NEW,83.73,1
87055,20111027,COST,COSTCO WHOLESALE CORP NEW,85.22,1
87055,20111028,COST,COSTCO WHOLESALE CORP NEW,84.93,1
87055,20111031,COST,COSTCO WHOLESALE CORP NEW,83.25,1
87055,20111101,COST,COSTCO WHOLESALE CORP NEW,83.35,1
87055,20111102,COST,COSTCO WHOLESALE CORP NEW,84.43,1
87055,20111103,COST,COSTCO WHOLESALE CORP NEW,84.7,1
87055,20111104,COST,COSTCO WHOLESALE CORP NEW,83.81,1
87055,20111107,COST,COSTCO WHOLESALE CORP NEW,84.16,1
87055,20111108,COST,COSTCO WHOLESALE CORP NEW,85,1
87055,20111109,COST,COSTCO WHOLESALE CORP NEW,83.41,1
87055,20111110,COST,COSTCO WHOLESALE CORP NEW,82.72,1
87055,20111111,COST,COSTCO WHOLESALE CORP NEW,83.04,1
87055,20111114,COST,COSTCO WHOLESALE CORP NEW,83.45,1
87055,20111115,COST,COSTCO WHOLESALE CORP NEW,84.48,1
87055,20111116,COST,COSTCO WHOLESALE CORP NEW,82.94,1
87055,20111117,COST,COSTCO WHOLESALE CORP NEW,81.98,1
87055,20111118,COST,COSTCO WHOLESALE CORP NEW,81.72,1
87055,20111121,COST,COSTCO WHOLESALE CORP NEW,81.29,1
87055,20111122,COST,COSTCO WHOLESALE CORP NEW,81.81,1
87055,20111123,COST,COSTCO WHOLESALE CORP NEW,80.76,1
87055,20111125,COST,COSTCO WHOLESALE CORP NEW,80.82,1
87055,20111128,COST,COSTCO WHOLESALE CORP NEW,82.23,1
87055,20111129,COST,COSTCO WHOLESALE CORP NEW,83.51,1
87055,20111130,COST,COSTCO WHOLESALE CORP NEW,85.3,1
87055,20111201,COST,COSTCO WHOLESALE CORP NEW,87.09,1
87055,20111202,COST,COSTCO WHOLESALE CORP NEW,86.73,1
87055,20111205,COST,COSTCO WHOLESALE CORP NEW,87.2,1
87055,20111206,COST,COSTCO WHOLESALE CORP NEW,88.06,1
87055,20111207,COST,COSTCO WHOLESALE CORP NEW,87.47,1
87055,20111208,COST,COSTCO WHOLESALE CORP NEW,85.76,1
87055,20111209,COST,COSTCO WHOLESALE CORP NEW,84.37,1
87055,20111212,COST,COSTCO WHOLESALE CORP NEW,84.15,1
87055,20111213,COST,COSTCO WHOLESALE CORP NEW,83.63,1
87055,20111214,COST,COSTCO WHOLESALE CORP NEW,82.75,1
87055,20111215,COST,COSTCO WHOLESALE CORP NEW,82.57,1
87055,20111216,COST,COSTCO WHOLESALE CORP NEW,82.57,1
87055,20111219,COST,COSTCO WHOLESALE CORP NEW,82.06,1
87055,20111220,COST,COSTCO WHOLESALE CORP NEW,83.64,1
87055,20111221,COST,COSTCO WHOLESALE CORP NEW,83.79,1
87055,20111222,COST,COSTCO WHOLESALE CORP NEW,83.77,1
87055,20111223,COST,COSTCO WHOLESALE CORP NEW,84.66,1
87055,20111227,COST,COSTCO WHOLESALE CORP NEW,84.58,1
87055,20111228,COST,COSTCO WHOLESALE CORP NEW,84.18,1
87055,20111229,COST,COSTCO WHOLESALE CORP NEW,84.34,1
87055,20111230,COST,COSTCO WHOLESALE CORP NEW,83.32,1
87055,20120103,COST,COSTCO WHOLESALE CORP NEW,84.6,1
87055,20120104,COST,COSTCO WHOLESALE CORP NEW,84.07,1
87055,20120105,COST,COSTCO WHOLESALE CORP NEW,83.26,1
87055,20120106,COST,COSTCO WHOLESALE CORP NEW,81.13,1
87055,20120109,COST,COSTCO WHOLESALE CORP NEW,79.01,1
87055,20120110,COST,COSTCO WHOLESALE CORP NEW,79.15,1
87055,20120111,COST,COSTCO WHOLESALE CORP NEW,79.99,1
87055,20120112,COST,COSTCO WHOLESALE CORP NEW,79.95,1
87055,20120113,COST,COSTCO WHOLESALE CORP NEW,80.61,1
87055,20120117,COST,COSTCO WHOLESALE CORP NEW,81.42,1
87055,20120118,COST,COSTCO WHOLESALE CORP NEW,81.76,1
87055,20120119,COST,COSTCO WHOLESALE CORP NEW,81.21,1
87055,20120120,COST,COSTCO WHOLESALE CORP NEW,81.41,1
87055,20120123,COST,COSTCO WHOLESALE CORP NEW,81.64,1
87055,20120124,COST,COSTCO WHOLESALE CORP NEW,81.73,1
87055,20120125,COST,COSTCO WHOLESALE CORP NEW,82.72,1
87055,20120126,COST,COSTCO WHOLESALE CORP NEW,82.058,1
87055,20120127,COST,COSTCO WHOLESALE CORP NEW,81.62,1
87055,20120130,COST,COSTCO WHOLESALE CORP NEW,81.44,1
87055,20120131,COST,COSTCO WHOLESALE CORP NEW,82.27,1
87055,20120201,COST,COSTCO WHOLESALE CORP NEW,83.22,1
87055,20120202,COST,COSTCO WHOLESALE CORP NEW,85.51,1
87055,20120203,COST,COSTCO WHOLESALE CORP NEW,85.36,1
87055,20120206,COST,COSTCO WHOLESALE CORP NEW,85.04,1
87055,20120207,COST,COSTCO WHOLESALE CORP NEW,84.56,1
87055,20120208,COST,COSTCO WHOLESALE CORP NEW,84.28,1
87055,20120209,COST,COSTCO WHOLESALE CORP NEW,84.53,1
87055,20120210,COST,COSTCO WHOLESALE CORP NEW,84.2,1
87055,20120213,COST,COSTCO WHOLESALE CORP NEW,83.87,1
87055,20120214,COST,COSTCO WHOLESALE CORP NEW,84.1,1
87055,20120215,COST,COSTCO WHOLESALE CORP NEW,83.24,1
87055,20120216,COST,COSTCO WHOLESALE CORP NEW,84.05,1
87055,20120217,COST,COSTCO WHOLESALE CORP NEW,84.47,1
87055,20120221,COST,COSTCO WHOLESALE CORP NEW,84.26,1
87055,20120222,COST,COSTCO WHOLESALE CORP NEW,84.31,1
87055,20120223,COST,COSTCO WHOLESALE CORP NEW,84.77,1
87055,20120224,COST,COSTCO WHOLESALE CORP NEW,84.4,1
87055,20120227,COST,COSTCO WHOLESALE CORP NEW,85.09,1
87055,20120228,COST,COSTCO WHOLESALE CORP NEW,85.27,1
87055,20120229,COST,COSTCO WHOLESALE CORP NEW,86.06,1
87055,20120301,COST,COSTCO WHOLESALE CORP NEW,86.16,1
87055,20120302,COST,COSTCO WHOLESALE CORP NEW,86.23,1
87055,20120305,COST,COSTCO WHOLESALE CORP NEW,87.63,1
87055,20120306,COST,COSTCO WHOLESALE CORP NEW,87.58,1
87055,20120307,COST,COSTCO WHOLESALE CORP NEW,87.89,1
87055,20120308,COST,COSTCO WHOLESALE CORP NEW,88.3,1
87055,20120309,COST,COSTCO WHOLESALE CORP NEW,89.34,1
87055,20120312,COST,COSTCO WHOLESALE CORP NEW,89.43,1
87055,20120313,COST,COSTCO WHOLESALE CORP NEW,89.98,1
87055,20120314,COST,COSTCO WHOLESALE CORP NEW,90.9,1
87055,20120315,COST,COSTCO WHOLESALE CORP NEW,91.46,1
87055,20120316,COST,COSTCO WHOLESALE CORP NEW,90.44,1
87055,20120319,COST,COSTCO WHOLESALE CORP NEW,90.02,1
87055,20120320,COST,COSTCO WHOLESALE CORP NEW,90.26,1
87055,20120321,COST,COSTCO WHOLESALE CORP NEW,90.64,1
87055,20120322,COST,COSTCO WHOLESALE CORP NEW,90.5,1
87055,20120323,COST,COSTCO WHOLESALE CORP NEW,90.27,1
87055,20120326,COST,COSTCO WHOLESALE CORP NEW,91.52,1
87055,20120327,COST,COSTCO WHOLESALE CORP NEW,91.28,1
87055,20120328,COST,COSTCO WHOLESALE CORP NEW,90.62,1
87055,20120329,COST,COSTCO WHOLESALE CORP NEW,89.84,1
87055,20120330,COST,COSTCO WHOLESALE CORP NEW,90.8,1
87055,20120402,COST,COSTCO WHOLESALE CORP NEW,91.84,1
87055,20120403,COST,COSTCO WHOLESALE CORP NEW,90.39,1
87055,20120404,COST,COSTCO WHOLESALE CORP NEW,89.04,1
87055,20120405,COST,COSTCO WHOLESALE CORP NEW,88.65,1
87055,20120409,COST,COSTCO WHOLESALE CORP NEW,87.88,1
87055,20120410,COST,COSTCO WHOLESALE CORP NEW,86.89,1
87055,20120411,COST,COSTCO WHOLESALE CORP NEW,87.32,1
87055,20120412,COST,COSTCO WHOLESALE CORP NEW,87.18,1
87055,20120413,COST,COSTCO WHOLESALE CORP NEW,86.32,1
87055,20120416,COST,COSTCO WHOLESALE CORP NEW,86.88,1
87055,20120417,COST,COSTCO WHOLESALE CORP NEW,87.67,1
87055,20120418,COST,COSTCO WHOLESALE CORP NEW,88.07,1
87055,20120419,COST,COSTCO WHOLESALE CORP NEW,87.12,1
87055,20120420,COST,COSTCO WHOLESALE CORP NEW,87.58,1
87055,20120423,COST,COSTCO WHOLESALE CORP NEW,86.62,1
87055,20120424,COST,COSTCO WHOLESALE CORP NEW,86.43,1
87055,20120425,COST,COSTCO WHOLESALE CORP NEW,87.28,1
87055,20120426,COST,COSTCO WHOLESALE CORP NEW,88.08,1
87055,20120427,COST,COSTCO WHOLESALE CORP NEW,88.69,1
87055,20120430,COST,COSTCO WHOLESALE CORP NEW,88.18,1
87055,20120501,COST,COSTCO WHOLESALE CORP NEW,86.97,1
87055,20120502,COST,COSTCO WHOLESALE CORP NEW,86.64,1
87055,20120503,COST,COSTCO WHOLESALE CORP NEW,84.24,1
87055,20120504,COST,COSTCO WHOLESALE CORP NEW,83.39,1
87055,20120507,COST,COSTCO WHOLESALE CORP NEW,83.15,1
87055,20120508,COST,COSTCO WHOLESALE CORP NEW,82.64,1
87055,20120509,COST,COSTCO WHOLESALE CORP NEW,82.62,1
87055,20120510,COST,COSTCO WHOLESALE CORP NEW,83.88,1
87055,20120511,COST,COSTCO WHOLESALE CORP NEW,84.6,1
87055,20120514,COST,COSTCO WHOLESALE CORP NEW,84.3,1
87055,20120515,COST,COSTCO WHOLESALE CORP NEW,84.58,1
87055,20120516,COST,COSTCO WHOLESALE CORP NEW,84.91,1
87055,20120517,COST,COSTCO WHOLESALE CORP NEW,83.47,1
87055,20120518,COST,COSTCO WHOLESALE CORP NEW,82.94,1
87055,20120521,COST,COSTCO WHOLESALE CORP NEW,83.73,1
87055,20120522,COST,COSTCO WHOLESALE CORP NEW,83.38,1
87055,20120523,COST,COSTCO WHOLESALE CORP NEW,83.31,1
87055,20120524,COST,COSTCO WHOLESALE CORP NEW,84.48,1
87055,20120525,COST,COSTCO WHOLESALE CORP NEW,84.48,1
87055,20120529,COST,COSTCO WHOLESALE CORP NEW,86.64,1
87055,20120530,COST,COSTCO WHOLESALE CORP NEW,85.81,1
87055,20120531,COST,COSTCO WHOLESALE CORP NEW,86.39,1
87055,20120601,COST,COSTCO WHOLESALE CORP NEW,85.49,1
87055,20120604,COST,COSTCO WHOLESALE CORP NEW,86.56,1
87055,20120605,COST,COSTCO WHOLESALE CORP NEW,86.77,1
87055,20120606,COST,COSTCO WHOLESALE CORP NEW,87.78,1
87055,20120607,COST,COSTCO WHOLESALE CORP NEW,88.13,1
87055,20120608,COST,COSTCO WHOLESALE CORP NEW,88.74,1
87055,20120611,COST,COSTCO WHOLESALE CORP NEW,87.91,1
87055,20120612,COST,COSTCO WHOLESALE CORP NEW,88.5,1
87055,20120613,COST,COSTCO WHOLESALE CORP NEW,87.43,1
87055,20120614,COST,COSTCO WHOLESALE CORP NEW,89.83,1
87055,20120615,COST,COSTCO WHOLESALE CORP NEW,91.44,1
87055,20120618,COST,COSTCO WHOLESALE CORP NEW,92.03,1
87055,20120619,COST,COSTCO WHOLESALE CORP NEW,91.86,1
87055,20120620,COST,COSTCO WHOLESALE CORP NEW,91.49,1
87055,20120621,COST,COSTCO WHOLESALE CORP NEW,90.4,1
87055,20120622,COST,COSTCO WHOLESALE CORP NEW,90.93,1
87055,20120625,COST,COSTCO WHOLESALE CORP NEW,90.87,1
87055,20120626,COST,COSTCO WHOLESALE CORP NEW,91.69,1
87055,20120627,COST,COSTCO WHOLESALE CORP NEW,91.32,1
87055,20120628,COST,COSTCO WHOLESALE CORP NEW,92.92,1
87055,20120629,COST,COSTCO WHOLESALE CORP NEW,95,1
87055,20120702,COST,COSTCO WHOLESALE CORP NEW,94.4,1
87055,20120703,COST,COSTCO WHOLESALE CORP NEW,94.42,1
87055,20120705,COST,COSTCO WHOLESALE CORP NEW,94,1
87055,20120706,COST,COSTCO WHOLESALE CORP NEW,93.68,1
87055,20120709,COST,COSTCO WHOLESALE CORP NEW,93.97,1
87055,20120710,COST,COSTCO WHOLESALE CORP NEW,93.8,1
87055,20120711,COST,COSTCO WHOLESALE CORP NEW,94.5,1
87055,20120712,COST,COSTCO WHOLESALE CORP NEW,94.02,1
87055,20120713,COST,COSTCO WHOLESALE CORP NEW,94.81,1
87055,20120716,COST,COSTCO WHOLESALE CORP NEW,95.15,1
87055,20120717,COST,COSTCO WHOLESALE CORP NEW,96.06,1
87055,20120718,COST,COSTCO WHOLESALE CORP NEW,95.96,1
87055,20120719,COST,COSTCO WHOLESALE CORP NEW,95.95,1
87055,20120720,COST,COSTCO WHOLESALE CORP NEW,95.61,1
87055,20120723,COST,COSTCO WHOLESALE CORP NEW,94.39,1
87055,20120724,COST,COSTCO WHOLESALE CORP NEW,94.08,1
87055,20120725,COST,COSTCO WHOLESALE CORP NEW,93.75,1
87055,20120726,COST,COSTCO WHOLESALE CORP NEW,95.91,1
87055,20120727,COST,COSTCO WHOLESALE CORP NEW,97.11,1
87055,20120730,COST,COSTCO WHOLESALE CORP NEW,96.46,1
87055,20120731,COST,COSTCO WHOLESALE CORP NEW,96.18,1
87055,20120801,COST,COSTCO WHOLESALE CORP NEW,95.94,1
87055,20120802,COST,COSTCO WHOLESALE CORP NEW,95.7,1
87055,20120803,COST,COSTCO WHOLESALE CORP NEW,97.21,1
87055,20120806,COST,COSTCO WHOLESALE CORP NEW,96.5,1
87055,20120807,COST,COSTCO WHOLESALE CORP NEW,95.8,1
87055,20120808,COST,COSTCO WHOLESALE CORP NEW,95.63,1
87055,20120809,COST,COSTCO WHOLESALE CORP NEW,95.37,1
87055,20120810,COST,COSTCO WHOLESALE CORP NEW,95.3,1
87055,20120813,COST,COSTCO WHOLESALE CORP NEW,95.63,1
87055,20120814,COST,COSTCO WHOLESALE CORP NEW,95.67,1
87055,20120815,COST,COSTCO WHOLESALE CORP NEW,96.47,1
87055,20120816,COST,COSTCO WHOLESALE CORP NEW,96.48,1
87055,20120817,COST,COSTCO WHOLESALE CORP NEW,96.14,1
87055,20120820,COST,COSTCO WHOLESALE CORP NEW,96.02,1
87055,20120821,COST,COSTCO WHOLESALE CORP NEW,95.29,1
87055,20120822,COST,COSTCO WHOLESALE CORP NEW,95.53,1
87055,20120823,COST,COSTCO WHOLESALE CORP NEW,94.74,1
87055,20120824,COST,COSTCO WHOLESALE CORP NEW,96.25,1
87055,20120827,COST,COSTCO WHOLESALE CORP NEW,96.64,1
87055,20120828,COST,COSTCO WHOLESALE CORP NEW,96.57,1
87055,20120829,COST,COSTCO WHOLESALE CORP NEW,97.11,1
87055,20120830,COST,COSTCO WHOLESALE CORP NEW,98.59,1
87055,20120831,COST,COSTCO WHOLESALE CORP NEW,97.87,1
87055,20120904,COST,COSTCO WHOLESALE CORP NEW,98.15,1
87055,20120905,COST,COSTCO WHOLESALE CORP NEW,98.22,1
87055,20120906,COST,COSTCO WHOLESALE CORP NEW,99.98,1
87055,20120907,COST,COSTCO WHOLESALE CORP NEW,99.72,1
87055,20120910,COST,COSTCO WHOLESALE CORP NEW,100.45,1
87055,20120911,COST,COSTCO WHOLESALE CORP NEW,99.52,1
87055,20120912,COST,COSTCO WHOLESALE CORP NEW,100.89,1
87055,20120913,COST,COSTCO WHOLESALE CORP NEW,102.75,1
87055,20120914,COST,COSTCO WHOLESALE CORP NEW,102.185,1
87055,20120917,COST,COSTCO WHOLESALE CORP NEW,102.25,1
87055,20120918,COST,COSTCO WHOLESALE CORP NEW,101.99,1
87055,20120919,COST,COSTCO WHOLESALE CORP NEW,101.88,1
87055,20120920,COST,COSTCO WHOLESALE CORP NEW,102.64,1
87055,20120921,COST,COSTCO WHOLESALE CORP NEW,102.36,1
87055,20120924,COST,COSTCO WHOLESALE CORP NEW,102.61,1
87055,20120925,COST,COSTCO WHOLESALE CORP NEW,101.44,1
87055,20120926,COST,COSTCO WHOLESALE CORP NEW,101,1
87055,20120927,COST,COSTCO WHOLESALE CORP NEW,100.3,1
87055,20120928,COST,COSTCO WHOLESALE CORP NEW,100.16,1
87055,20121001,COST,COSTCO WHOLESALE CORP NEW,100.51,1
87055,20121002,COST,COSTCO WHOLESALE CORP NEW,99.49,1
87055,20121003,COST,COSTCO WHOLESALE CORP NEW,99.62,1
87055,20121004,COST,COSTCO WHOLESALE CORP NEW,101.48,1
87055,20121005,COST,COSTCO WHOLESALE CORP NEW,101.79,1
87055,20121008,COST,COSTCO WHOLESALE CORP NEW,101.35,1
87055,20121009,COST,COSTCO WHOLESALE CORP NEW,99.6401,1
87055,20121010,COST,COSTCO WHOLESALE CORP NEW,101.558,1
87055,20121011,COST,COSTCO WHOLESALE CORP NEW,98.325,1
87055,20121012,COST,COSTCO WHOLESALE CORP NEW,97.55,1
87055,20121015,COST,COSTCO WHOLESALE CORP NEW,96.51,1
87055,20121016,COST,COSTCO WHOLESALE CORP NEW,97.0029,1
87055,20121017,COST,COSTCO WHOLESALE CORP NEW,96.78,1
87055,20121018,COST,COSTCO WHOLESALE CORP NEW,96.33,1
87055,20121019,COST,COSTCO WHOLESALE CORP NEW,94.78,1
87055,20121022,COST,COSTCO WHOLESALE CORP NEW,95,1
87055,20121023,COST,COSTCO WHOLESALE CORP NEW,95.18,1
87055,20121024,COST,COSTCO WHOLESALE CORP NEW,95.62,1
87055,20121025,COST,COSTCO WHOLESALE CORP NEW,96.62,1
87055,20121026,COST,COSTCO WHOLESALE CORP NEW,96.94,1
87055,20121031,COST,COSTCO WHOLESALE CORP NEW,98.43,1
87055,20121101,COST,COSTCO WHOLESALE CORP NEW,97.1306,1
87055,20121102,COST,COSTCO WHOLESALE CORP NEW,96.12,1
87055,20121105,COST,COSTCO WHOLESALE CORP NEW,97.73,1
87055,20121106,COST,COSTCO WHOLESALE CORP NEW,98.79,1
87055,20121107,COST,COSTCO WHOLESALE CORP NEW,97.3,1
87055,20121108,COST,COSTCO WHOLESALE CORP NEW,94.74,1
87055,20121109,COST,COSTCO WHOLESALE CORP NEW,95.46,1
87055,20121112,COST,COSTCO WHOLESALE CORP NEW,95.98,1
87055,20121113,COST,COSTCO WHOLESALE CORP NEW,95.69,1
87055,20121114,COST,COSTCO WHOLESALE CORP NEW,94.47,1
87055,20121115,COST,COSTCO WHOLESALE CORP NEW,95.7,1
87055,20121116,COST,COSTCO WHOLESALE CORP NEW,95.69,1
87055,20121119,COST,COSTCO WHOLESALE CORP NEW,96.5703,1
87055,20121120,COST,COSTCO WHOLESALE CORP NEW,97.12,1
87055,20121121,COST,COSTCO WHOLESALE CORP NEW,96.74,1
87055,20121123,COST,COSTCO WHOLESALE CORP NEW,97.92,1
87055,20121126,COST,COSTCO WHOLESALE CORP NEW,96.26,1
87055,20121127,COST,COSTCO WHOLESALE CORP NEW,96.51,1
87055,20121128,COST,COSTCO WHOLESALE CORP NEW,102.58,1
87055,20121129,COST,COSTCO WHOLESALE CORP NEW,101.88,1
87055,20121130,COST,COSTCO WHOLESALE CORP NEW,103.92,1
87055,20121203,COST,COSTCO WHOLESALE CORP NEW,104.59,1
87055,20121204,COST,COSTCO WHOLESALE CORP NEW,104.4,1
87055,20121205,COST,COSTCO WHOLESALE CORP NEW,105.9483,1
87055,20121206,COST,COSTCO WHOLESALE CORP NEW,98.47,1
87055,20121207,COST,COSTCO WHOLESALE CORP NEW,98.56,1
87055,20121210,COST,COSTCO WHOLESALE CORP NEW,98.95,1
87055,20121211,COST,COSTCO WHOLESALE CORP NEW,98.31,1
87055,20121212,COST,COSTCO WHOLESALE CORP NEW,97.72,1
87055,20121213,COST,COSTCO WHOLESALE CORP NEW,97.8492,1
87055,20121214,COST,COSTCO WHOLESALE CORP NEW,96.9173,1
87055,20121217,COST,COSTCO WHOLESALE CORP NEW,98.78,1
87055,20121218,COST,COSTCO WHOLESALE CORP NEW,99.8566,1
87055,20121219,COST,COSTCO WHOLESALE CORP NEW,98.68,1
87055,20121220,COST,COSTCO WHOLESALE CORP NEW,99.2,1
87055,20121221,COST,COSTCO WHOLESALE CORP NEW,99.49,1
87055,20121224,COST,COSTCO WHOLESALE CORP NEW,99.44,1
87055,20121226,COST,COSTCO WHOLESALE CORP NEW,98.68,1
87055,20121227,COST,COSTCO WHOLESALE CORP NEW,97.92,1
87055,20121228,COST,COSTCO WHOLESALE CORP NEW,96.97,1
87055,20121231,COST,COSTCO WHOLESALE CORP NEW,98.73,1
87055,20130102,COST,COSTCO WHOLESALE CORP NEW,101.45,1
87055,20130103,COST,COSTCO WHOLESALE CORP NEW,102.49,1
87055,20130104,COST,COSTCO WHOLESALE CORP NEW,102.16,1
87055,20130107,COST,COSTCO WHOLESALE CORP NEW,101.37,1
87055,20130108,COST,COSTCO WHOLESALE CORP NEW,101.18,1
87055,20130109,COST,COSTCO WHOLESALE CORP NEW,101.23,1
87055,20130110,COST,COSTCO WHOLESALE CORP NEW,100.74,1
87055,20130111,COST,COSTCO WHOLESALE CORP NEW,100.28,1
87055,20130114,COST,COSTCO WHOLESALE CORP NEW,100.37,1
87055,20130115,COST,COSTCO WHOLESALE CORP NEW,101.15,1
87055,20130116,COST,COSTCO WHOLESALE CORP NEW,101.53,1
87055,20130117,COST,COSTCO WHOLESALE CORP NEW,100.96,1
87055,20130118,COST,COSTCO WHOLESALE CORP NEW,101.2,1
87055,20130122,COST,COSTCO WHOLESALE CORP NEW,102.15,1
87055,20130123,COST,COSTCO WHOLESALE CORP NEW,102.12,1
87055,20130124,COST,COSTCO WHOLESALE CORP NEW,102.89,1
87055,20130125,COST,COSTCO WHOLESALE CORP NEW,102.36,1
87055,20130128,COST,COSTCO WHOLESALE CORP NEW,102.49,1
87055,20130129,COST,COSTCO WHOLESALE CORP NEW,103.36,1
87055,20130130,COST,COSTCO WHOLESALE CORP NEW,102.53,1
87055,20130131,COST,COSTCO WHOLESALE CORP NEW,102.34,1
87055,20130201,COST,COSTCO WHOLESALE CORP NEW,104.15,1
87055,20130204,COST,COSTCO WHOLESALE CORP NEW,102.48,1
87055,20130205,COST,COSTCO WHOLESALE CORP NEW,103.31,1
87055,20130206,COST,COSTCO WHOLESALE CORP NEW,101.7,1
87055,20130207,COST,COSTCO WHOLESALE CORP NEW,101.85,1
87055,20130208,COST,COSTCO WHOLESALE CORP NEW,102.79,1
87055,20130211,COST,COSTCO WHOLESALE CORP NEW,101.99,1
87055,20130212,COST,COSTCO WHOLESALE CORP NEW,101.76,1
87055,20130213,COST,COSTCO WHOLESALE CORP NEW,101.63,1
87055,20130214,COST,COSTCO WHOLESALE CORP NEW,102.02,1
87055,20130215,COST,COSTCO WHOLESALE CORP NEW,102.17,1
87055,20130219,COST,COSTCO WHOLESALE CORP NEW,101.9,1
87055,20130220,COST,COSTCO WHOLESALE CORP NEW,101.08,1
87055,20130221,COST,COSTCO WHOLESALE CORP NEW,100.69,1
87055,20130222,COST,COSTCO WHOLESALE CORP NEW,101.16,1
87055,20130225,COST,COSTCO WHOLESALE CORP NEW,100.09,1
87055,20130226,COST,COSTCO WHOLESALE CORP NEW,99.45,1
87055,20130227,COST,COSTCO WHOLESALE CORP NEW,100.73,1
87055,20130228,COST,COSTCO WHOLESALE CORP NEW,101.29,1
87055,20130301,COST,COSTCO WHOLESALE CORP NEW,101.42,1
87055,20130304,COST,COSTCO WHOLESALE CORP NEW,103.43,1
87055,20130305,COST,COSTCO WHOLESALE CORP NEW,103.15,1
87055,20130306,COST,COSTCO WHOLESALE CORP NEW,102.56,1
87055,20130307,COST,COSTCO WHOLESALE CORP NEW,101.97,1
87055,20130308,COST,COSTCO WHOLESALE CORP NEW,103.04,1
87055,20130311,COST,COSTCO WHOLESALE CORP NEW,102.44,1
87055,20130312,COST,COSTCO WHOLESALE CORP NEW,103.75,1
87055,20130313,COST,COSTCO WHOLESALE CORP NEW,103.42,1
87055,20130314,COST,COSTCO WHOLESALE CORP NEW,102.91,1
87055,20130315,COST,COSTCO WHOLESALE CORP NEW,101.746,1
87055,20130318,COST,COSTCO WHOLESALE CORP NEW,101.68,1
87055,20130319,COST,COSTCO WHOLESALE CORP NEW,102.12,1
87055,20130320,COST,COSTCO WHOLESALE CORP NEW,103.08,1
87055,20130321,COST,COSTCO WHOLESALE CORP NEW,103.52,1
87055,20130322,COST,COSTCO WHOLESALE CORP NEW,105.11,1
87055,20130325,COST,COSTCO WHOLESALE CORP NEW,105.47,1
87055,20130326,COST,COSTCO WHOLESALE CORP NEW,105.97,1
87055,20130327,COST,COSTCO WHOLESALE CORP NEW,106.64,1
87055,20130328,COST,COSTCO WHOLESALE CORP NEW,106.11,1
87055,20130401,COST,COSTCO WHOLESALE CORP NEW,105.81,1
87055,20130402,COST,COSTCO WHOLESALE CORP NEW,107.68,1
87055,20130403,COST,COSTCO WHOLESALE CORP NEW,106.36,1
87055,20130404,COST,COSTCO WHOLESALE CORP NEW,106.36,1
87055,20130405,COST,COSTCO WHOLESALE CORP NEW,105.8,1
87055,20130408,COST,COSTCO WHOLESALE CORP NEW,107.04,1
87055,20130409,COST,COSTCO WHOLESALE CORP NEW,105.79,1
87055,20130410,COST,COSTCO WHOLESALE CORP NEW,105.75,1
87055,20130411,COST,COSTCO WHOLESALE CORP NEW,106.01,1
87055,20130412,COST,COSTCO WHOLESALE CORP NEW,106.13,1
87055,20130415,COST,COSTCO WHOLESALE CORP NEW,104.21,1
87055,20130416,COST,COSTCO WHOLESALE CORP NEW,105.55,1
87055,20130417,COST,COSTCO WHOLESALE CORP NEW,104.77,1
87055,20130418,COST,COSTCO WHOLESALE CORP NEW,103.61,1
87055,20130419,COST,COSTCO WHOLESALE CORP NEW,104.45,1
87055,20130422,COST,COSTCO WHOLESALE CORP NEW,105.16,1
87055,20130423,COST,COSTCO WHOLESALE CORP NEW,107.25,1
87055,20130424,COST,COSTCO WHOLESALE CORP NEW,107.83,1
87055,20130425,COST,COSTCO WHOLESALE CORP NEW,109.13,1
87055,20130426,COST,COSTCO WHOLESALE CORP NEW,109.27,1
87055,20130429,COST,COSTCO WHOLESALE CORP NEW,108.63,1
87055,20130430,COST,COSTCO WHOLESALE CORP NEW,108.43,1
87055,20130501,COST,COSTCO WHOLESALE CORP NEW,108.22,1
87055,20130502,COST,COSTCO WHOLESALE CORP NEW,108.69,1
87055,20130503,COST,COSTCO WHOLESALE CORP NEW,109.75,1
87055,20130506,COST,COSTCO WHOLESALE CORP NEW,109.09,1
87055,20130507,COST,COSTCO WHOLESALE CORP NEW,109.71,1
87055,20130508,COST,COSTCO WHOLESALE CORP NEW,109.61,1
87055,20130509,COST,COSTCO WHOLESALE CORP NEW,109.14,1
87055,20130510,COST,COSTCO WHOLESALE CORP NEW,109.99,1
87055,20130513,COST,COSTCO WHOLESALE CORP NEW,110.01,1
87055,20130514,COST,COSTCO WHOLESALE CORP NEW,111.39,1
87055,20130515,COST,COSTCO WHOLESALE CORP NEW,112.82,1
87055,20130516,COST,COSTCO WHOLESALE CORP NEW,111.51,1
87055,20130517,COST,COSTCO WHOLESALE CORP NEW,113.05,1
87055,20130520,COST,COSTCO WHOLESALE CORP NEW,112.02,1
87055,20130521,COST,COSTCO WHOLESALE CORP NEW,113.48,1
87055,20130522,COST,COSTCO WHOLESALE CORP NEW,113.38,1
